List the trainers of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:trainer ?uri }
List the universities with athletics <A> ?,SELECT DISTINCT ?uri where { ?uri dbp:athletics <A> . ?uri a dbo:University }
Name  the Pole driver of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:poleDriver ?uri }
Name a basketball player with teams as <B> and <A>?,SELECT DISTINCT ?uri where { ?uri dbp:team <B> . ?uri dbo:team <A> . ?uri a dbo:BasketballPlayer }
Name all the soccer players who played in a under 18 club for <A>?,SELECT DISTINCT ?uri where { ?x dbp:league <A> . ?uri dbp:youthclubs ?x . ?uri a dbo:SoccerPlayer }
Name an American football player whose debuted in <A> and former team is <B>?,SELECT DISTINCT ?uri where { ?uri dbp:debutteam <A> . ?uri dbo:formerTeam <B> . ?uri a dbo:AmericanFootballPlayer }
Name some basketball players who  have played for <A>?,SELECT DISTINCT ?uri where { ?uri dbp:team <A> . ?uri a dbo:BasketballPlayer }
Name some basketball players whose team is coached by <A>?,SELECT DISTINCT ?uri where { ?x dbo:coach <A> . ?uri dbp:team ?x . ?uri a dbo:BasketballPlayer }
Name some sports played in institutions of <A>?,SELECT DISTINCT ?uri where { ?x dbp:state <A> . ?x dbo:sport ?uri }
Name the <C> with relative as <B> and has child named <A>?,SELECT DISTINCT ?uri where { ?uri dbp:relatives <B> . ?uri dbo:child <A> . ?uri a <C> }
Name the basketball player who played for <A> and <B> was his draft team?,SELECT DISTINCT ?uri where { ?uri dbo:team <A> . ?uri dbp:draftTeam <B> . ?uri a dbo:BasketballPlayer }
Name the basketball players drafted by <A> ?,SELECT DISTINCT ?uri where { ?uri dbp:draftTeam <A> . ?uri a dbo:BasketballPlayer }
Name the basketball team which is coached by <B> and has president as <A> ?,SELECT DISTINCT ?uri where { ?uri dbp:coach <B> . ?uri dbp:president <A> . ?uri a dbo:BasketballTeam }
Name the chairman of the soccer club for which <A> currently plays?,SELECT DISTINCT ?uri where { <A> dbp:currentclub ?x . ?x dbp:chairman ?uri . ?x a dbo:SoccerClub }
Name the champion of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:champion ?uri }
Name the club of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:club ?uri }
Name the common current team of the <B> and <A> ?,SELECT DISTINCT ?uri where { <B> dbp:currentTeam ?uri . <A> dbp:currentTeam ?uri }
Name the common current team of the <B> and <A> ?,SELECT DISTINCT ?uri where { <B> dbp:currentTeam ?uri . <A> dbp:currentTeam ?uri }
Name the common former team of <B> and <A> ?,SELECT DISTINCT ?uri where { <B> dbp:pastteams ?uri . <A> dbo:formerTeam ?uri }
Name the common managing club of the <B> and <A>?,SELECT DISTINCT ?uri where { <B> dbo:managerClub ?uri . <A> dbo:managerClub ?uri }
Name the common sports played at <B> and <A>?,SELECT DISTINCT ?uri where { <B> dbo:sport ?uri . <A> dbo:sport ?uri }
Name the current club of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:currentclub ?uri }
Name the debut team of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:debutTeam ?uri }
Name the debut team of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:debutTeam ?uri }
Name the driver who had a pole finish in <A> ?,SELECT DISTINCT ?uri where { <A> dbo:poleDriver ?uri }
Name the driver who was at pole in <A> and also <B> ?,SELECT DISTINCT ?uri where { <A> dbp:poleDriver ?uri . <B> dbo:poleDriver ?uri }
Name the first driver of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:firstDriver ?uri }
Name the hockey team which has head coach as <A> and is based in <B> ?,SELECT DISTINCT ?uri where { ?uri dbo:locationCity <B> . ?uri dbp:headCoach <A> . ?uri a dbo:HockeyTeam }
Name the hockey team whose head coach is <A>?,SELECT DISTINCT ?uri where { ?uri dbp:headCoach <A> . ?uri a dbo:HockeyTeam }
Name the home ground of  <A> ?,SELECT DISTINCT ?uri where { <A> dbo:ground ?uri }
name the home stadium of <A>,SELECT DISTINCT ?uri where { <A> dbo:homeStadium ?uri }
Name the home Stadium of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:homeStadium ?uri }
Name the mascot of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:mascot ?uri }
Name the members of <A>?,SELECT DISTINCT ?uri where { <A> dbp:membership ?uri }
Name the members of youth clubs which have <A> as their homeground.,SELECT DISTINCT ?uri where { ?x dbp:ground <A> . ?uri dbp:youthclubs ?x }
Name the nationalteam of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:nationalteam ?uri }
Name the ones who debuted in the <A>.,SELECT DISTINCT ?uri where { ?uri dbo:debutTeam <A> }
Name the people who were in a youth club managed by <A> ?,SELECT DISTINCT ?uri where { ?x dbp:manager <A> . ?uri dbp:youthclubs ?x }
Name the person who was educated at <A> won the <B> ?,SELECT DISTINCT ?uri where { ?uri dbo:almaMater <A> . ?uri dbo:award <B> . ?uri a dbo:Person }
Name the prospect team of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:prospectTeam ?uri }
name the races where <A> took part ?,SELECT DISTINCT ?uri where { <A> dbo:race ?uri }
Name the sport league of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:league ?uri }
Name the sports played by <A>?,SELECT DISTINCT ?uri where { <A> dbp:athletics ?uri }
Name the sports played by <A>?,SELECT DISTINCT ?uri where { <A> dbo:athletics ?uri }
Name the sports played by <A>?,SELECT DISTINCT ?uri where { <A> dbo:sport ?uri }
Name the sstadium of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:stadium ?uri }
Name the team <B> played forcomma which was also the first team of <A>?,SELECT DISTINCT ?uri where { <A> dbp:debutteam ?uri . <B> dbo:team ?uri }
Name the team for which <A> played for which were also the tenants of <B> ?,SELECT DISTINCT ?uri where { <A> dbp:playedFor ?uri . <B> dbp:tenants ?uri }
Name the team for which <B> playedcomma whihc was also the debut team od <A> ?,SELECT DISTINCT ?uri where { <A> dbp:debutteam ?uri . <B> dbo:team ?uri }
Name the team manger of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:manager ?uri }
Name the team of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:team ?uri }
Name the team which is owned by <B> and stood first in <A> ?,SELECT DISTINCT ?uri where { <A> dbp:firstTeam ?uri . <B> dbp:owner ?uri }
Name the tenant of <A> which has also has player named <B> ?,SELECT DISTINCT ?uri where { <B> dbo:team ?uri . <A> dbo:tenant ?uri }
Name the tenants of <A> wich is also the draft team of <B>?,SELECT DISTINCT ?uri where { <A> dbp:tenants ?uri . <B> dbp:draftTeam ?uri }
Name the university whose teams have been managed by <A>?,SELECT DISTINCT ?uri where { <A> dbp:managerclubs ?x . ?x dbo:university ?uri . ?x a dbo:SportsTeam }
Name whose youth club was <A> ?,SELECT DISTINCT ?uri where { ?uri dbp:youthclubs <A> }
Of all the teams that <B> played forcomma which one did <A> play his first game for?,SELECT DISTINCT ?uri where { <A> dbo:debutTeam ?uri . <B> dbo:formerTeam ?uri }
Of the sports commonly played at <B>comma tehrancomma which one does <A> play?,SELECT DISTINCT ?uri where { <A> dbo:field ?uri . <B> dbo:sport ?uri }
People who debuted from <A> have played in which clubs?,SELECT DISTINCT ?uri where { ?x dbo:debutTeam <A> . ?x dbo:team ?uri . ?x a dbo:Person }
Players from how many teams have participated in the <A>?,SELECT DISTINCT COUNT(?uri) where { ?x dbp:league <A> . ?x dbo:team ?uri . ?uri a dbo:SportsTeam }
Race horses whose grandsire is <A> have taken part in which races?,SELECT DISTINCT ?uri where { ?x dbo:grandsire <A> . ?x dbp:race ?uri . ?x a dbo:RaceHorse }
return some  players who have played in the <A>?,SELECT DISTINCT ?uri where { ?uri dbp:league <A> }
The players born in <A> have played for which team?,SELECT DISTINCT ?uri where { ?x dbo:birthPlace <A> . ?x dbo:team ?uri }
The sports team which played at the <A>comma have which stadiums?,SELECT DISTINCT ?uri where { ?x dbo:league <A> . ?x dbo:stadium ?uri . ?x a dbo:SportsTeam }
Those seasons which have been played in <A> now host their games where?,SELECT DISTINCT ?uri where { ?x dbp:stadium <A> . ?x dbo:ground ?uri . ?x a dbo:SoccerClubSeason }
To which country do the players of <A> belong?,SELECT DISTINCT ?uri where { ?x dbo:team <A> . ?x dbo:country ?uri . ?x a dbo:Athlete }
To which sports team is <A> the mascot?,SELECT DISTINCT ?uri where { ?uri dbp:mascot <A> . ?uri a dbo:SportsTeam }
To who does the <A> serve as home stadium?,SELECT DISTINCT ?uri where { <A> dbp:tenants ?uri }
Trainees at the national <A> of Lodz have received what awards?,SELECT DISTINCT ?uri where { ?x dbp:training <A> . ?x dbo:award ?uri }
Was <A> a manager of <B>?,ASK where { <A> dbp:managerclubs <B> }
Was <A> a member  of the <B>?,ASK where { <B> dbo:currentMember <A> }
Was <A> a pole driver in <B>?,ASK where { <B> dbp:poleDriver <A> }
Was <A> known to play <B>?,ASK where { <A> dbp:notableInstruments <B> }
Was <A> the headcoach of the <B>?,ASK where { <B> dbp:headcoach <A> }
Was <B> member of <A>?,ASK where { <A> dbp:pastMembers <B> }
Was <B> primarily coached by <A>?,ASK where { <B> dbp:headcoach <A> }
Was <B> the Pole driver of <A>?,ASK where { <A> dbp:poleDriver <B> }
Was the <B> held in <A>?,ASK where { <B> dbp:hostCity <A> }
what are some common games played at both <A> and <B>?,SELECT DISTINCT ?uri where { <A> dbo:sport ?uri . <B> dbo:sport ?uri }
What are some common games played in <A> and <B>?,SELECT DISTINCT ?uri where { <A> dbp:athletics ?uri . <B> dbp:athletics ?uri }
What are some gymnasts coached by <A>?,SELECT DISTINCT ?uri where { ?uri dbp:headcoach <A> . ?uri a dbo:Gymnast }
What are some licensees of the stations playing in <A>?,SELECT DISTINCT ?uri where { ?x dbp:area <A> . ?x dbp:licensee ?uri . ?x a dbo:RadioStation }
what are some players of <A>?,SELECT DISTINCT ?uri where { ?uri dbp:nationalteam <A> }
What are some team members of the team based in <A>?,SELECT DISTINCT ?uri where { ?x dbo:homeStadium <A> . ?x dbp:name ?uri }
What are the american football players whose former team's coach is <A>?,SELECT DISTINCT ?uri where { ?x dbp:coach <A> . ?uri dbo:formerTeam ?x . ?uri a dbo:AmericanFootballPlayer }
What are the baseball players who played for <A>?,SELECT DISTINCT ?uri where { ?uri dbo:team <A> . ?uri a dbo:BaseballPlayer }
What are the baseball teams who belongs to  <A>?,SELECT DISTINCT ?uri where { ?uri dbp:owner <A> . ?uri a dbo:BaseballTeam }
What are the common sports played by <B> and Polytechnic University of Philippines <A> ?,SELECT DISTINCT ?uri where { <B> dbo:athletics ?uri . <A> dbo:sport ?uri }
What are the former team of the american football players who played at <A> ?,SELECT DISTINCT ?uri where { ?x dbp:position <A> . ?x dbo:formerTeam ?uri . ?x a dbo:AmericanFootballPlayer }
What are the home stadiums of the things <A> has been the chairman of?,SELECT DISTINCT ?uri where { ?x dbo:chairman <A> . ?x dbo:homeStadium ?uri }
What are the kind of games one can play on <A>?,SELECT DISTINCT ?uri where { ?x dbo:computingPlatform <A> . ?x dbo:genre ?uri . ?x a dbo:VideoGame }
What are the mascots of the teams participating in the <A>?,SELECT DISTINCT ?uri where { ?x dbp:league <A> . ?x dbp:mascot ?uri . ?x a dbo:SportsTeam }
what are the nicknames of the people who are in <A>?,SELECT DISTINCT ?uri where { ?x dbp:league <A> . ?x dbp:nickname ?uri }
What are the players whose former teams are <B> and <A>?,SELECT DISTINCT ?uri where { ?uri dbo:formerTeam <B> . ?uri dbo:formerTeam <A> }
What are the relatives of the rugby player one of whose relatives is <A>?,SELECT DISTINCT ?uri where { ?x dbp:relatives <A> . ?x dbo:relative ?uri . ?x a dbo:RugbyPlayer }
What are the sports played by the universities who also plays <A> ?,SELECT DISTINCT ?uri where { ?x dbp:athletics <A> . ?x dbp:athletics ?uri }
What are the teams for which <A> played for?,SELECT DISTINCT ?uri where { <A> dbp:playedFor ?uri }
What are the tenants of <A>?,SELECT DISTINCT ?uri where { <A> dbo:tenant ?uri }
What are the universities where athletics is regulated by <A>?,SELECT DISTINCT ?uri where { ?uri dbo:athletics <A> . ?uri a dbo:University }
What awards did <A> (playwright) win?,SELECT DISTINCT ?uri where { <A> dbp:awards ?uri }
What awards have been given to race horses bred by <A>?,SELECT DISTINCT ?uri where { ?x dbp:trainer <A> . ?x dbo:honours ?uri . ?x a dbo:RaceHorse }
What awards have been given to the anyone who raced in the <A>?,SELECT DISTINCT ?uri where { ?x dbp:race <A> . ?x dbo:honours ?uri }
What basketball league's champion is <A>,SELECT DISTINCT ?uri where { ?uri dbp:champion <A> . ?uri a dbo:BasketballLeague }
What city has the football team in which <A> debuted?,SELECT DISTINCT ?uri where { <A> dbo:debutTeam ?x . ?x dbo:locationCity ?uri }
What common team are <A> and <B> expected to play for?,SELECT DISTINCT ?uri where { <A> dbp:prospectTeam ?uri . <B> dbp:prospectTeam ?uri }
What common teams do <B> and <A> share?,SELECT DISTINCT ?uri where { <B> dbo:team ?uri . <A> dbo:team ?uri }
What company made <A> and is the platform where <B> can be played?,SELECT DISTINCT ?uri where { <B> dbo:computingPlatform ?uri . <A> dbp:developer ?uri . ?uri a dbo:Company }
What discipline was <A> about ?,SELECT DISTINCT ?uri where { <A> dbp:discipline ?uri }
What games are played at institutions affiliated with the <A>?,SELECT DISTINCT ?uri where { ?x dbp:affiliations <A> . ?x dbo:sport ?uri . ?x a dbo:EducationalInstitution }
What games are played at universities in <A>?,SELECT DISTINCT ?uri where { ?x dbo:state <A> . ?x dbo:athletics ?uri . ?x a dbo:University }
What games are played in <A> schools?,SELECT DISTINCT ?uri where { ?x dbp:schooltype <A> . ?x dbo:sport ?uri . ?x a dbo:School }
What games can be played in schools founded by <A>?,SELECT DISTINCT ?uri where { ?x dbo:foundedBy <A> . ?x dbo:sport ?uri . ?x a dbo:School }
What is common between sports played at <B> and Jr collegecomma and the genre of <A>?,SELECT DISTINCT ?uri where { <A> dbo:genre ?uri . <B> dbo:sport ?uri }
What is debut team of the baseball players who died in <A>?,SELECT DISTINCT ?uri where { ?x dbo:deathPlace <A> . ?x dbp:debutteam ?uri . ?x a dbo:BaseballPlayer }
What is the american football league whose champion is from <A>?,SELECT DISTINCT ?uri where { ?x dbp:city <A> . ?uri dbp:champion ?x . ?uri a dbo:AmericanFootballLeague }
What is the baseball team whose club manager is <A>?,SELECT DISTINCT ?uri where { ?uri dbp:manager <A> . ?uri a dbo:BaseballTeam }
What is the baseball team whose club manager's debut team is <A>?,SELECT DISTINCT ?uri where { ?x dbo:debutTeam <A> . ?uri dbo:manager ?x . ?uri a dbo:BaseballTeam }
What is the birth city of the <A> players ?,SELECT DISTINCT ?uri where { ?x dbo:team <A> . ?x dbo:birthPlace ?uri . ?x a dbo:SoccerPlayer }
What is the birth city of trainer of <A>?,SELECT DISTINCT ?uri where { <A> dbp:trainer ?x . ?x dbp:birthPlace ?uri }
What is the birthplace of the netball player who is the relative of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:relatives ?x . ?x dbo:birthPlace ?uri . ?x a dbo:NetballPlayer }
What is the club of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:club ?uri }
What is the college of the basketball player who lives in <A>?,SELECT DISTINCT ?uri where { ?x dbp:birthPlace <A> . ?x dbp:college ?uri . ?x a dbo:BaseballPlayer }
What is the common debut team of the <A> and <B>?,SELECT DISTINCT ?uri where { <A> dbo:debutTeam ?uri . <B> dbo:debutTeam ?uri }
What is the common race of the <A> and race of the <B> ?,SELECT DISTINCT ?uri where { <A> dbo:race ?uri . <B> dbp:race ?uri }
What is the current team of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:currentTeam ?uri }
What is the debut team of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:debutteam ?uri }
What is the debut team of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:debutteam ?uri }
What is the debut team of people born in <A>?,SELECT DISTINCT ?uri where { ?x dbo:birthPlace <A> . ?x dbp:debutteam ?uri }
What is the debut team of the american football player who studied in <A>?,SELECT DISTINCT ?uri where { ?x dbo:highschool <A> . ?x dbp:debutteam ?uri . ?x a dbo:AmericanFootballPlayer }
What is the debut team of the baseball player who was born in <A> ?,SELECT DISTINCT ?uri where { ?x dbp:birthPlace <A> . ?x dbp:debutteam ?uri . ?x a dbo:BaseballPlayer }
What is the debut team of the football player whose college is <A>?,SELECT DISTINCT ?uri where { ?x dbo:college <A> . ?x dbo:debutTeam ?uri . ?x a dbo:GridironFootballPlayer }
What is the debut team of the gridiron football player who coached the <A> ?,SELECT DISTINCT ?uri where { <A> dbo:coach ?x . ?x dbp:debutteam ?uri . ?x a dbo:GridironFootballPlayer }
What is the draft team of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:draftTeam ?uri }
What is the draft team of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:draftTeam ?uri }
What is the draft team of <A> ?,SELECT DISTINCT ?uri where { <A> dbo:draftTeam ?uri }
What is the draft team of <A> ?,SELECT DISTINCT ?uri where { <A> dbp:draftTeam ?uri }
What is the draft team of the <B> and also has player named <A> ?,SELECT DISTINCT ?uri where { <B> dbp:draftTeam ?uri . <A> dbp:playedFor ?uri }
What is the draft team of the ice hockey players whose position is <A> ?,SELECT DISTINCT ?uri where { ?x dbp:position <A> . ?x dbo:draftTeam ?uri . ?x a dbo:IceHockeyPlayer }
What is the drafted team of the people expected to join <A>?,SELECT DISTINCT ?uri where { ?x dbo:prospectTeam <A> . ?x dbp:draftTeam ?uri . ?x a dbo:Person }
What is the flagbearer of the <A> and <B>,SELECT DISTINCT ?uri where { <A> dbp:flagbearer ?uri . <B> dbp:flagbearer ?uri }
What is the former partner of the figure skaters whose current partner is <A>?,SELECT DISTINCT ?uri where { ?x dbo:currentPartner <A> . ?x dbo:formerPartner ?uri . ?x a dbo:FigureSkater }
